"CircleName","RegionName","DivisionName","OfficeName","Pincode","OfficeType","Delivery","District","StateName","Latitude","Longitude"
"Kerala Circle","Kochi Region","Alleppey Division","Kannankara BO","688527","BO","Delivery","ALAPPUZHA","KERALA","9.6517500","76.3796500"
"Kerala Circle","Kochi Region","Alleppey Division","Karikkad BO","688527","BO","Delivery","ALAPPUZHA","KERALA","9.6280000","76.3710000"
"Kerala Circle","Kochi Region","Alleppey Division","Valamangalam BO","688532","BO","Delivery","ALAPPUZHA","KERALA","9.7560000","72.3260000"
"Kerala Circle","Kochi Region","Alleppey Division","Chirayakom BO","688562","BO","Delivery","ALAPPUZHA","KERALA","9.3890000","76.4080000"
"Kerala Circle","Kochi Region","Alleppey Division","Vaduthala Jetty BO","688535","BO","Delivery","ALAPPUZHA","KERALA","9.8553800","76.3383200"
"Kerala Circle","Kochi Region","Alleppey Division","Maruthorvattom BO","688539","BO","Delivery","ALAPPUZHA","KERALA","9.6680000","76.3490000"
"Kerala Circle","Kochi Region","Alleppey Division","Kochuramapuram BO","688541","BO","Delivery","ALAPPUZHA","KERALA","9.7440000","76.3640000"
"Kerala Circle","Kochi Region","Alleppey Division","Kanichukulangara BO","688582","BO","Delivery","ALAPPUZHA","KERALA","9.6290000","76.3150000"
"Kerala Circle","Kochi Region","Alleppey Division","Muttathiparambu BO","688527","BO","Delivery","ALAPPUZHA","KERALA","9.6625300","76.3434700"
"Kerala Circle","Kochi Region","Idukki Division","West Kodikulam BO","685582","BO","Delivery","IDUKKI","KERALA","9.9473420","76.7495230"
"Kerala Circle","Kochi Region","Idukki Division","Kannickal BO","685589","BO","Delivery","IDUKKI","KERALA","9.7831640","76.8339670"
"Kerala Circle","Kochi Region","Idukki Division","Gudarle BO","685612","BO","Delivery","IDUKKI","KERALA","10.0733940","77.1509190"
"Kerala Circle","Kochi Region","Idukki Division","Mrala BO","685587","BO","Delivery","IDUKKI","KERALA","30.6834230","71.7437130"
"Kerala Circle","Calicut Region","Calicut Division","Nallara Chal BO","673593","BO","Delivery","WAYANAD","KERALA","11.6000000","76.2000000"
"Kerala Circle","Calicut Region","Calicut Division","Narikkundu BO","673593","BO","Delivery","WAYANAD","KERALA","11.5900000","76.2300000"
"Kerala Circle","Calicut Region","Calicut Division","Chennalode BO","673122","BO","Delivery","WAYANAD","KERALA","11.6600000","75.9700000"
"Kerala Circle","Calicut Region","Calicut Division","Kakka Vayal BO","673122","BO","Delivery","WAYANAD","KERALA","11.6500000","76.1600000"
"Kerala Circle","Calicut Region","Calicut Division","Vala Vayal BO","673596","BO","Delivery","WAYANAD","KERALA","11.7000000","76.2000000"
"Kerala Circle","Calicut Region","Calicut Division","Krishna Giri BO","673591","BO","Delivery","WAYANAD","KERALA","11.6600000","76.2100000"
"Kerala Circle","Calicut Region","Calicut Division","Varadoor BO","673591","BO","Delivery","WAYANAD","KERALA","11.6800000","76.1800000"
"Kerala Circle","Calicut Region","Calicut Division","Bhoodanam Colony BO","673579","BO","Delivery","WAYANAD","KERALA","11.8000000","76.1600000"
"Kerala Circle","Calicut Region","Calicut Division","Cheeyambam BO","673579","BO","Delivery","WAYANAD","KERALA","11.7500000","76.1900000"
"Kerala Circle","Calicut Region","Calicut Division","Chettapalam BO","673579","BO","Delivery","WAYANAD","KERALA","11.7500000","76.1900000"
"Kerala Circle","Calicut Region","Calicut Division","Kabanigiri BO","673579","BO","Delivery","WAYANAD","KERALA","11.8500000","76.1800000"
"Kerala Circle","Calicut Region","Calicut Division","Veliyambam BO","673579","BO","Delivery","WAYANAD","KERALA","11.7300000","76.1900000"
"Kerala Circle","Calicut Region","Calicut Division","Kuppadi BO","673592","BO","Delivery","WAYANAD","KERALA","11.6900000","76.2600000"
"Kerala Circle","Calicut Region","Calicut Division","Moodakolli BO","673592","BO","Delivery","WAYANAD","KERALA","11.7100000","76.2400000"
"Kerala Circle","Calicut Region","Calicut Division","Nulpuzha BO","673592","BO","Delivery","WAYANAD","KERALA","11.6500000","76.3600000"
"Kerala Circle","Calicut Region","Calicut Division","Pambra BO","673592","BO","Delivery","WAYANAD","KERALA","11.7400000","76.2100000"
"Kerala Circle","Calicut Region","Calicut Division","Pazhupathur BO","673592","BO","Delivery","WAYANAD","KERALA","11.6600000","76.2300000"
"Kerala Circle","Calicut Region","Calicut Division","Poomulla BO","673592","BO","Delivery","WAYANAD","KERALA","11.6500000","76.2400000"
"Kerala Circle","Calicut Region","Thalassery Division","Bavali BO","670646","BO","Delivery","WAYANAD","KERALA","11.8800000","76.1200000"
"Kerala Circle","Calicut Region","Thalassery Division","Payyampalli BO","670646","BO","Delivery","WAYANAD","KERALA","11.8100000","76.0500000"
"Kerala Circle","Kochi Region","Alwaye Division","Mannathur BO","686667","BO","Delivery","ERNAKULAM","KERALA","9.8925000","76.5054000"
"Kerala Circle","Kochi Region","Alwaye Division","Nechoor BO","686664","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.4917000"
"Kerala Circle","Kochi Region","Alwaye Division","Chathamattam BO","686671","BO","Delivery","ERNAKULAM","KERALA","9.9500000","76.6500000"
"Kerala Circle","Kochi Region","Alwaye Division","Kadavoor BO","686671","BO","Delivery","ERNAKULAM","KERALA","9.9560803","76.3595833"
"Kerala Circle","Kochi Region","Alwaye Division","Kizhmuri BO","686663","BO","Delivery","ERNAKULAM","KERALA","9.9251060","76.4820640"
"Kerala Circle","Kochi Region","Alwaye Division","Vadakodevazhakulam BO","686670","BO","Delivery","ERNAKULAM","KERALA","9.0245000","76.8173030"
"Kerala Circle","Kochi Region","Alwaye Division","Bhoothathankettu BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1502777","76.3595833"
"Kerala Circle","Kochi Region","Alwaye Division","Inchathotty BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1500000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Mamalakandom BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1500000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Thattekkad BO","686681","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Alattuchira BO","683544","BO","Delivery","ERNAKULAM","KERALA","10.1868000","76.5357000"
"Kerala Circle","Kochi Region","Alwaye Division","Periapuram BO","686667","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.5054000"
"Kerala Circle","Kochi Region","Alwaye Division","Kakkad BO","686664","BO","Delivery","ERNAKULAM","KERALA","9.8833000","76.4833000"
"Kerala Circle","Kochi Region","Alwaye Division","Kalampoor BO","686664","BO","Delivery","ERNAKULAM","KERALA","9.8750000","76.4917777"
"Kerala Circle","Kochi Region","Alwaye Division","Manidu BO","686664","BO","Delivery","ERNAKULAM","KERALA","9.8750000","76.4917777"
"Kerala Circle","Kochi Region","Alwaye Division","Paingattoor BO","686671","BO","Delivery","ERNAKULAM","KERALA","10.0064810","76.7101850"
"Kerala Circle","Kochi Region","Alwaye Division","Pallarimangalam BO","686671","BO","Delivery","ERNAKULAM","KERALA","10.0284600","76.6577190"
"Kerala Circle","Kochi Region","Alwaye Division","Mamalassery BO","686663","BO","Delivery","ERNAKULAM","KERALA","9.9095860","76.4860390"
"Kerala Circle","Kochi Region","Alwaye Division","Vaikkara BO","683549","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.4739000"
"Kerala Circle","Calicut Region","Thalassery Division","Tholpetty BO","670646","BO","Delivery","WAYANAD","KERALA","11.9500000","76.0600000"
"Kerala Circle","Calicut Region","Thalassery Division","Tirunelli BO","670646","BO","Delivery","WAYANAD","KERALA","11.8500000","76.0200000"
"Kerala Circle","Calicut Region","Thalassery Division","Tirunelli Temple BO","670646","BO","Delivery","WAYANAD","KERALA","11.9200000","76.0200000"
"Kerala Circle","Calicut Region","Thalassery Division","Edavaka BO","670645","BO","Delivery","WAYANAD","KERALA","11.8000000","76.0300000"
"Kerala Circle","Calicut Region","Thalassery Division","Ellumannam BO","670645","BO","Delivery","WAYANAD","KERALA","11.7900000","75.9500000"
"Kerala Circle","Calicut Region","Thalassery Division","Cherukattoor BO","670721","BO","Delivery","WAYANAD","KERALA","11.7600000","76.0600000"
"Kerala Circle","Calicut Region","Thalassery Division","Echchome BO","670721","BO","Delivery","WAYANAD","KERALA","11.7000000","76.0400000"
"Kerala Circle","Calicut Region","Calicut Division","Kalathu Vayal BO","673593","BO","Delivery","WAYANAD","KERALA","11.6200000","76.1800000"
"Kerala Circle","Calicut Region","Calicut Division","Karadipara BO","673593","BO","Delivery","WAYANAD","KERALA","11.5900000","76.2400000"
"Kerala Circle","Calicut Region","Calicut Division","Kaniyambetta BO","673124","BO","Delivery","WAYANAD","KERALA","11.6800000","76.1000000"
"Kerala Circle","Calicut Region","Calicut Division","Kavumannam BO","673122","BO","Delivery","WAYANAD","KERALA","11.6200000","76.0300000"
"Kerala Circle","Calicut Region","Calicut Division","Maniyangode BO","673122","BO","Delivery","WAYANAD","KERALA","11.6400000","76.0800000"
"Kerala Circle","Calicut Region","Calicut Division","Koleri BO","673596","BO","Delivery","WAYANAD","KERALA","11.7000000","76.1900000"
"Kerala Circle","Calicut Region","Calicut Division","Kolagapara BO","673591","BO","Delivery","WAYANAD","KERALA","11.6400000","76.2300000"
"Kerala Circle","Calicut Region","Calicut Division","Kumbaleri BO","673591","BO","Delivery","WAYANAD","KERALA","11.6400000","76.2100000"
"Kerala Circle","Calicut Region","Calicut Division","Cottanad BO","673577","BO","Delivery","WAYANAD","KERALA","11.5500000","76.1300000"
"Kerala Circle","Kochi Region","Alwaye Division","Keerampara BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1500000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Koovappara BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1500000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Kuttampuzha BO","686681","BO","Delivery","ERNAKULAM","KERALA","10.1500000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Malipara BO","686681","BO","Delivery","ERNAKULAM","KERALA","27.2676000","95.3920000"
"Kerala Circle","Kochi Region","Alwaye Division","Pooyamkutty BO","686681","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Urulanthanni BO","686681","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Vadattupara BO","686681","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.7333000"
"Kerala Circle","Kochi Region","Alwaye Division","Pulluvazhi BO","683541","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.5444000"
"Kerala Circle","Kochi Region","Alwaye Division","Thrikkalathoor BO","683541","BO","Delivery","ERNAKULAM","KERALA","15.5934000","76.5444000"
"Kerala Circle","Calicut Region","Calicut Division","Vazhayur East BO","673633","BO","Delivery","MALAPPURAM","KERALA","11.2200000","75.9300000"
"Kerala Circle","Calicut Region","Calicut Division","Puducode  Feroke BO","673633","BO","Delivery","KOZHIKODE","KERALA","11.1800000","75.8900000"
"Kerala Circle","Calicut Region","Calicut Division","Kanni Paramba BO","673661","BO","Delivery","KOZHIKODE","KERALA","11.2600000","75.9600000"
"Kerala Circle","Calicut Region","Calicut Division","Vaidyarangadi BO","673633","BO","Delivery","KOZHIKODE","KERALA","11.1800000","75.9100000"
"Kerala Circle","Calicut Region","Calicut Division","Edakkad  West Hill BO","673005","BO","Delivery","KOZHIKODE","KERALA","11.2500000","75.7900000"
"Kerala Circle","Calicut Region","Calicut Division","Vallarmala BO","673577","BO","Delivery","WAYANAD","KERALA","11.4800000","76.1800000"
"Kerala Circle","Calicut Region","Calicut Division","Thariote North BO","673575","BO","Delivery","WAYANAD","KERALA","11.6700000","75.9600000"
"Kerala Circle","Calicut Region","Calicut Division","Achooranam BO","673575","BO","Delivery","WAYANAD","KERALA","11.6000000","76.0000000"
"Kerala Circle","Calicut Region","Calicut Division","Amara Kuni BO","673579","BO","Delivery","WAYANAD","KERALA","11.7800000","76.2000000"
"Kerala Circle","Calicut Region","Calicut Division","Kalanadi Kolli BO","673579","BO","Delivery","WAYANAD","KERALA","11.7700000","76.1800000"
"Kerala Circle","Calicut Region","Calicut Division","Marakadavu BO","673579","BO","Delivery","WAYANAD","KERALA","11.8700000","76.0300000"
"Kerala Circle","Calicut Region","Calicut Division","Palakolli BO","673579","BO","Delivery","WAYANAD","KERALA","11.8200000","76.1700000"
"Kerala Circle","Calicut Region","Calicut Division","Sasimala BO","673579","BO","Delivery","WAYANAD","KERALA","11.8100000","76.2200000"
"Kerala Circle","Calicut Region","Calicut Division","Beenachi BO","673592","BO","Delivery","WAYANAD","KERALA","11.6600000","76.2500000"
"Kerala Circle","Calicut Region","Calicut Division","Moolan Kavu BO","673592","BO","Delivery","WAYANAD","KERALA","11.6700000","76.3100000"
"Kerala Circle","Calicut Region","Calicut Division","Nenmeni BO","673592","BO","Delivery","WAYANAD","KERALA","11.6300000","76.3100000"
